order_id,products
219952,4945 7131 7177 16797 26604 27548 28199 32230 32423
1793193,7533 10957 13858 18362 20463 20802 24852 28204 28427 38241 47766
2305051,2228 3376 3952 5077 5876 6962 12138 17044 21137 21405 22935 25088 26604 27966 30233 30391 33399 33402 34249 36929 37646 39984 43037 44359 44910 47042 47766 49131
314062,13176 14999 16234 20387 42578
92633,4462 12545 40706
2009832,4451 13176 21137 27966
1468013,13176 19057 21137 27966 45007 49235
1803855,2825 9076 28934 42265 42736 43662 45063 46206
2179619,10 13176 13870 14010 25718 26620 37531 42736 43545 46654 47766
305323,3539 4620 12606 19138 20852 22520 26165 41635 43772 49683
2592127,1522 2668 5485 20919 21793 29681 39891 42605 47626
1835656,42731
3146236,5212 5450 13176 16970 21137 21985 26209 27966 28590 45007 47912
402388,26047 33230 33590
1868813,23644 34878 34969 44142
3004480,1185 2876 40910
1573847,5876 8174 22825 27086 27966 29195 30391 37646 40706 47209
455460,4605 4920 17316 17341 20955 23740 24852 27845 31395 34050
269156,21616 21903 23430 27086 27521 32655 32689 34126 44632
377496,13176 13560 19448 21938 24024 31683 36968 37158
1675012,13806 14467 17600 19801 20955 21137 21333 29470 36550 39719 41290 42110 47357
2687393,3144 4920 7503 8277 13176 16254 21137 21616 21903 22559 26604 27156 27966 28985 30391 30442 33572 33957 36082 36746 39275 39877 39928 40706 45007 45613 47209
1407929,43199
155111,31562 35652
1879936,1710 2078 5025 5750 5876 8667 11069 13176 13535 14084 16589 16896 17331 19057 19508 22935 28204 29837 30592 31717 35535 35951 39928 47734
2043120,1429 1463 5077 21704 24852 38656 45149 47766 49416
1979842,1063 9421 18479 24852 24964 27521 29487 30391 31342 34126 47209
1976271,9068
2373463,4472 30122 31964 37687
964052,5818 8424 11605 14111 14992 21316 21938 22882 22920 24852 31915 38028 43772 45007 47141 49683
2312069,3957 4462 13292 14233 24838 26604 40706 41999 44632
1205634,19678 30391 33198 45007
2008758,18523 44632 45739
2109928,8277 9839 13176 27966 38890 40571 47209
2294249,17461
1468671,13176 21903 24852 24964 25718 42244 44632 47144 47766
3113273,18224 49318
1427664,7693 12919 42972 47977
910415,4942 7598 11072 24184 24852 28553 35946 48628
752530,141 2825 4605 5479 5876 10172 10246 10749 11974 12341 13176 19204 21616 21903 24838 26369 28985 31717 37011 38293 41757 45007 49061
3153422,29869
1540653,22028 31651 32455
3368815,1463 4421 6774 19057 21137 22935 28745 29447 32655 42450 47209
44216,169 4605 14947 18963 24852 28985 33232 41544 44570 46720 47626 49474
3085448,2854 4146 20073 28449 39160
1202703,4920 12975 27325 37687 44471 47790
2684973,13646 21616 28289 35383 35939 39055
556591,260 329 10106 10749 13176 16142 26369 27086 30391 41290
1851941,12658 13889 25872
3358183,5322 13852 17027 19057 20015 20842 21137 22825 22963 24852 27845 28928 37687 38557 39180 42244 43961 47144 47492 47585 47788 48679
779440,2556 10049 29392 39032 49543
2178745,4210 24852
1909221,2846 16349 24852 25093 27845 28842 30489 31577 44142
2948048,2604 5876 21903 26209 30489 31215 44075 48099 49247
2900972,4724 6184 34234
1431910,8204 15650 23909 28199 33331
1832116,31651
3246887,4605 15937 24759 24964 25890 26209 28842 34969 35042 38739 39693
172724,5068 17878 20995 26604 28156 34823 37646 42265 46906
1283377,3957 8693 9006 14011 14084 18070 21846 26911 27012 32655 39409 45007 45747
2598133,17008 48144
2730842,23909 24852
98638,13176 19057 21137 23291 23765 24221 24838 25533
2577754,5077 5876 13176 17600 26790 27966 28985 29599 32566 38739 40706 42342 47766
1132495,2495 10673 30021 40219 46203
468341,4920 19604 24852
2893463,6532 10305 21903 24852 27845 29996 44683 47521 47766
172018,4952 7358 9104 9224 10339 12075 16570 17530 20113 21903 22832 25842 38293 44926
293719,2825 7912 10199 10246 10749 19660 21616 21903 22825 24852 35921
3322611,13966 14992 21513 34050 35951 38988 41950 43014 46575 47626
2772718,5785 6046 14233 19678 38837 40092 42803 43961 46906
3306718,116 4889 5025 7532 18071 19178 19348 19424 19863 22695 24235 24852 25422 28481 31562 33027 33596 34915 35157 37295 41385 42936 48902
715638,8174 13176 22825 27845
370611,2078 18362 21903 21927 24852 35951 37646 38689 39180 43122
1435815,3957 5212 31915 38689
796373,3020 14211 19867 21737 22122 23293 28269 28427 36395 37754 47167
2307008,9431 13176
1371759,14576 18734
465250,4957 7681 8416 13176 18027 21544 22124 28398 33754 33787 39877 40156 40571 42526 43122 47209
2384280,4396 19660 22069 49131
582262,13176 17191 22556 26620 31964 43154 44632 49191 49520
2957547,41273 44980
556308,2014 7881 22089 22754 24852 40338 42832 43858 47626
3212140,5785 13176 22260 40656 42445
2450186,2537 4102 7156 7936 16797 17948 18581 24852 26800 27845 27966 28204 32553 35065 39275 40203 41950 47209
2508819,117 3896 4920 5077 5646 6628 7559 7781 8277 10106 10132 11140 11520 13380 13740 16254 16797 20686 23516 24852 27104 27966 28593 28842 31040 31724 34243 34458 35628 35696 36070 37718 38689 38834 39589 40345 47209 48857 49235
1564668,6686 17562 22142 47209
919332,2091 21462 34050 35221 44632
1213054,4210 24852 44632
2767913,21925 26155 32429 36591 37795 40310 43772 47766
786689,2210 12341 21344 21903 24759 24852 25133 42508 49235
576633,4920 13176
986651,4605 5514 8277 10504 11512 13176 16759 20379 23165 27104 28985 30027 34530 38662 40229 42585 44359 45007 46979 47626 47766 47780 48140
2603059,8743 27885 29104
2280636,5959 6377 16290 18618 21137 26283 33043 33731 37552 39275
643669,8424 13176 16864 19068 20015 20114 21903 21938 24852 25146 26209 33000 38456 38689 40910 41220 42356 43772 44359 45066 46979 47626 47766 49683
1786092,28985
348149,5015 5876 6740 8174 10621 12541 13176 16759 17948 19678 21903 24082 24489 24810 24964 26604 27521 27966 34243 34584 35504 41220 42450 44570 46667 47626
472229,6184 19348 26914 37710
3247752,13176 44371
626868,44359
372116,5876 9421 11422 13176 21137 21616 21777 22035 24834 27966 28199 29447 35461 37173 42637 47209
2702168,11712 24852
3010911,651 2086 2966 3599 3631 6508 13269 17526 17600 20738 21137 24852 27247 28199 28985 30391 31444 35132 37029 39160 40706 41950 42265 42495 43165 44632 44786 47626 47766
212392,17948 20114 21137 24964 26209 31717 37646 38290
2230737,4576 31927 32402 33151 38689 40986 44479 44632 46900
3161268,5646 13176 13629 26317 46820
3398781,5479 24852 28204 35221 37687 42265 42719
187598,2748 5479 24852 34217 41665 42450 47912
1070928,11520 24373 34243 36695 47042
487696,4595 7363 20118 24563 26209 32478 38890 45840
521808,9405 13176
301758,27038
2339587,8277 13113 13176 15290 22035 23579 27247 32648 37709 39877 44075 47209 47626 49416
1235661,2295 7781 8859 21376 21616 24852 24964 29675 30489 33754 33787 40571 41392 42450
3102297,4497 9387 15290 16797 19354 20114 21614 23909 24184 24838 24852 26209 28985 36758 43295 43768 44142 49683
29848,5450 24235 28842 35045 38200 40028
549565,1511 12606 35483 42495 47766
2089131,5479 11182 23233 26209 35121 48109
2994362,1890 1981 5258 7058 7559 15613 16757 17794 18078 19677 23801 31562 37646 42399 49683
1609119,5876 11520 13176 21137 21903 26165 27966 33000 39275 39475 45504 46979
2893358,11712 24852 27845
2610248,5420 13176 14426 18439 20014 22935 23322 24425 26497 35417 47626 47766
2096345,7693 8381 8555 11712 20788 32864 33100 41079 46692 47977 48057
1012691,2452 4957 17421 17600 19820 21137 27966 41950 43122
1792836,13176 20015 21137 21927 23765 25588 28550 29205 30391 32429 38383 39922 39928 40706 41220 42265 43768 45007 46906 47209 47626
303709,18465 24852 35221 40002 44632 47144
1928771,11937 12375 19895 24838
711761,4210 10132 43122
918791,8424 10369 17461 21137 21903 27845 28199 29487 38293 38689 39475 46906 47766
1719286,8464 13225 19511 21601 25379 26370 34898
1071482,1069 3060 4006 15160 27966 30644 33552 33957 37017 40000 43565 44319 48205
3033527,24195
1990474,2962 4210 8087 16797 24852 25133 25340 25640 27086 35233 39408 39928 46906
2920684,1022 11281 13108 15290 15343 15359 20815 24184 24954 25493 28204 34234 42731 43768
736343,13176 32455 33000
2468747,7916 10603 13629 29071
1074685,21137 47144
1754907,24852 27845
1047729,5938 22089 25442 25581 33351 34539 38511 39118 47141 47357 47660
3357674,45 8859 21709 33407 34126 34358 34969 35221 38988 47144 49683
3084364,21137 27845 31717
710834,12576 13176 27275
3328887,21137 24852
202782,18451 20082
3163796,8587 14147 17794 31215 41844 44342 45687
1663492,3599 5764 7361 9507 9839 11440 15070 15686 16797 17160 17429 17948 19443 21497 21709 24830 25466 27690 27966 35951 37158 39121 43504 45679 47209 49683
169845,12341 13176 20940 44368
786636,13176 21137
242318,15269 31363
2694341,9515 13176 13249 14126 46984 49224
2041575,17805 28754 32331 39800 45443 46484
3138929,5068 9076 15200 21903 30720 31805 33147 38768
1212430,9387 13176 14161 16797 21288 21292 21386 30827 31985 39275 43352
1207469,25653
3215831,2825 9839 15221 21137 30391 39794 41319 46676 47209
1525668,7598 26604 27966
754250,5640 14084 24184 24852 34466 34969 35221
2004872,20114 21709 26165 36107 45063 47141 49517
3066632,3464 4920 5031 6873 13176 17044 21137 21616 27104 27744 27845 29447 30391 34429 36036 38051 42265 46226 47766
560174,261 1158 3457 6975 20384 21294 24489 26706
1512501,8025 11182 15200 21137 23144 26604 27344 27966 30337 34069 35233 39275 39859 42110 47672
2261982,10326 13176 41787
430492,12572 13176 14084 18465 19057 19731 22713 25762 33513 33674 35857 43504 44533 47209 48775
1952566,26177 47087
2866573,9292 24852
534482,1463 10070 12343 18337 19019 21137 21903 26709 28199 37654 38141 44479
941394,196 13176
1242795,1463 4605 17794 19678 24852 24964 26384 27744 31717 34126 39812 42701 42736
332536,1559 5883 17281 24852 26369 27548 49683
3192981,4210 13646 21791 21903 24852 25659 26283 27104 30489 31717 32717 33754 34429 40706 48364
333058,14947 40268 45788 47977
2295598,30784
2701152,7781 13176 18465 21137 26209 26620 30489 30727 32911 47209 49518
406161,5922 9121
592187,8518 10749 11598 13176 20980 21903 21938 22935 27521 31188 31553 31717 35951 41950 42307 44632
720642,2078 3376 3765 13517 21709 27086
541845,130 12341 13176 26317 31651 37687 43352
2252534,11281 19348 41545 43631
1105240,2228 13176 33623 34497 34584 40541
1464753,45217
255152,30776
1091328,196 3955 4595 11678 11869 16419 27279 29061 29503 34492 38768 40332 45149
1837345,13176 21903 25138 27966 29118 32566 40795
1971820,1160 28842
3051026,2451 30006 34764
2047549,21137 26209 34969 38028 44570
1334298,2643 8277 9839 12341 14467 16185 16262 19006 21137 24184 24852 26283 27845 27966 28411 30489 32655 42342
1246640,9387 22556 23165 24852 25513 25659 30489 39560 43961 47766
1344395,5785 8277 13176 25332 46969
2984917,3765 24852 35819 45810
1953959,329 4605 10831 20114 21137 22035 22210 25931 26209 27690 28204 30489 35547 46969 46979 47209
1893332,4945 8424 21903 28985 47766
2348168,24852 29344 35951 42495
767245,20807
115872,13984 17985 19057 21137 24852 25949 27086 27966 30391 38656 49259
2078085,6182 6631 8193 9810 15011 24561 42736
3248000,1999 4605 5514 8670 9387 17794 32177 39408 43394
2210232,13176 18465 22935 33120 38739
2072765,5876 13176 19613 29672 30219 47209
81124,1103 5077 5161 11448 21903 24799 24852 26131 27044 28465 34668 36011 36865 37158 40545
2724887,5077 6489 24024 24852 26369 27966
901966,3896 10761 14947 18838 24852 34050 37646 38689 40571 45624 48628
1131772,5077 13176 21903 24852 28204 34993 36865 38383 39180 44632 49235
1418198,4605 20114 24852 29675 32734 35921 39275 40198
1317667,9886 12069 12193 29145 29662 34358
1993827,7916 19467 24830
1250853,13176 15153 21137 23165 24852 27845
410568,5876 9839 26604 27086 27104 30696 31717 42585 45570
781933,21614 40761 43154
1788945,945 3990 7026 8732 10673 12672 20175 20378 23341 24852 25442 26209 27801 31102 33129 38444 40310 40997 41242 42832 45840 47141 47626 47766
1283825,13176 26165 28156 28342 35935 39409
1424431,24852
335507,5077 5450 9623 11983 14882 24852
64899,4799 6182 12916 21999 24810 34658
2872722,7948 11408 22935 24964 25718 31717 34126 44359 47626
1297437,3952 14233 21137 21903 21938 24852 27104 27966 31915 35939 39928 41950 46969 47209 47734 49383
1036065,22008 24538 45603 48559
938018,5456 5479 7781 19731 24195 30121 30620 41290
2775684,4942 9351 23099 26209 36149 47766
2577297,4210 12252 13176 17105 17706 20015 21137 26047 33000 35121 40709 43182 47209
2967483,5876
9824,2966 25305
1064065,24362 31981 34389
295705,21938 26209
2398725,1215 1511 2326 4920 6532 9339 13176 17807 17878 19660 20327 20995 21137 21903 24413 24852 25133 27573 33384 34197 40396 44632 45066
1088186,5785 9076 13474 13755 15860 21137 23296 23341 24041 25890 26283 26863 28157 29122 32478 33595 38200 41787
1775506,4942 22935 24964 35503 47601
126160,3661 5296 5803 11009 12817 16322 16797 19348 20919 21252 21376 21841 23106 27592 28439 37646 38185 38994 43352 46636
2618597,13829 28289 37646 40604
891189,13535 14715 21137 21903 35336 39275
596939,5750 9932 17122 20995 24852 28199 40706 42719 46692
221923,12341
3271141,1377 24852 29672 30219 46355
1950299,8381 12798 17949 24184 27845 33000 39180 43122
301876,4137 4210 11182 11988 24852 32177 43504 44815 46886 49141
1817428,13176 14947
1359290,45 1700 15902 18670 18814 24489 24631 30442 33787 34217 34969 37766 38274 38553 45066 47209 47766
8111,13176 27730 39275 39427 40723 42265
2975788,24852 38267 42731 49235
2883723,329 8277 20339 22963 23986 27344 28576 32648 35851 45007
1018903,2323 5793 14252 17758 19105 22108 22943 23341 24269 26286 27466 28227 29615 30219 31215 32645 33134 35849 36189 44522 46886 47931 49610
961065,6184 26348 30591 32478 39461 43721
2329024,15541 20518 31422 32478
2407710,9955 10667 13176 23543 26620 35951 44632 47209
2602772,21616 21903 28934 47766
1295891,5077 5876 13984 14656 16349 21019 21616 24852 24964 26209 27380 27966 28204 29600 30233 32747 34497 34565 35951 36913 37765 38164 39055 40706 42110 43086 43122 45645 46627 46802 47209
2745805,9076 16797 30391 30406 36397 38400 40723 42736 43352 45007
1037205,24852 30489 43961
692116,11520 14947 48364
1268906,14867 25718 30776 33125 33787 36011 40571
1663955,3389 10350 27461 47357 48015
3004153,1313 4920 5077 13802 13866 17616 20463 20876 24852 26915 38459 39041 40348 42356 43352 44245 46041 47141 47946
2121444,14493 38890 47209
3221,4945 7948 9825 21137 21903 24852 30142 30252 35045 43961
609221,47209
2830351,17872 47145
1932410,16797 24852 49683
2477406,5785 21137 24852 36070 42445 44359 47209 49235
1711983,21267 24852 25890 27845 30489 42265 44008
1767691,44566 47977 49319
576977,4100 20940 35470 43352
1586353,8193 16797 28985 47626
2108488,13176 21927
2957292,260 5031 6948 7963 8277 9839 10337 10749 11520 13176 18362 19057 21137 21903 26209 27966 33000 35951 36695 39877 40706 41220 44359 47209
1772613,4920 5077 16703 20082 24852 30170 34050 36057 37553
1332787,1463 5194 5785 5876 9339 13176 13774 16759 21137 22035 22825 23029 26131 27521 27966 28204 30561 32523 36550 36865 38192 42637 43086 43122 47209 47621 47912
2168340,5876 8309 9162 11448 13176 13263 22474 24799 24838 36865 37464 39475 39877 48270
1491775,4957 16185 18531 20410 20842 21903 24852 25890 26209 27104 27845 29487 33754 33787 35376 36758 38293 40604 40706 42265 45066 47766
1861323,14947
2482212,1511 8283 14150 17419 17902 23306 27163 32740 34789 38241 43953
516640,22935 24852 24964 33000 42697 43295
2893533,329 2763 4793 11140 13176 14233 21137 25133 27845 27966 29898 42680 49236
1831534,1879 8518 21616 24852 45066 46979
391162,1511 5450 5750 26209
1830011,33198
1151810,12572 13176 25133 27344 27966 32655 32689 46969
2913717,6184 10441 22802 30591 34148 41276 45051 46061
2404544,2024 5479 7021 8277 8467 9595 21137 21938 22035 24852 24964 25890 26209 27086 27845 30391 31562 33000 34448 37718 38544 39275 44359 47626
681014,16797 17743 21115 21484 22610 34915 39581 39993 40332 45066 49535
1013073,5976 12916 24852 34246 38028 43772 47766
954350,18362 19604 25495 26604 27344 30183 31981 36316 38579 39581 39649 42342 47537 49279
1394059,5450 5876 10157 11712 14947 19057 19895 24852 28058 30391 34943 35951
1514820,13176 39275
3397490,4097 9405 11068 13176 16797 21137 21513 21903 27845 30489 34262
71868,196 649 8859 12481 15120 15739 21601 27356
2619751,5876 10132 13176 18625 19731 21137 21616 26209 39928 47209 48230
1346957,1408 5785 10032 10851 13176 13808 17225 19660 28476 29487 32655 34429 37766 38241 42372 45007 46979
572836,14084 19019 21295 21938 22935 27845 33845 35503 39928 43122 47209
1285244,18418 29503 32235 40910 41406 48142
1373392,43772 45007
407573,20940 21386 26025 29735
942643,5115 13176 21137
1082406,9339 13176 14129 18465 24852 31528 47823
1313011,12107 24852
569817,7503 18224 24852 26209 33198
432070,4210 5077 11187 13176 13194 24852 25153 25396 34358 41131 41488 45288 45831 47766
593697,365 4957 6046 6187 8174 15613 20119 22935 27511 27966 33754 35221 40571 45066
1985545,4605 21616 24964 27845 34126 36036 45535
1258074,1402 5547 17038 25513 27086 27845 36011 44632
976200,8174 16797 19057 27966 35887 37646 37687 46969
1943614,2745 9076 9120 12285 16797 17678 20738 21089 22882 26224 26861 28634 30696 31927 34915 36393 37250 38228 43814 45064 49610
1350284,24852 40310 41273 44980 47977
708916,2452 8277 9825 12456 13176 13500 14852 17794 19006 21137 22035 22963 23029 27966 29447 30391 31640 32655 33731 34969 39275 40706 40723 47209 48628
1345051,2974 16696 24343 29104 42890
492353,1408 24852 27086 47626
2162459,12606 18523
1328060,8192 8277 8424 8555 14992 21137 21903 22935 24964 26209 29675 38984 39275 39475 42719 46906 46979
2970382,4895 8590 24703 33852
1122346,6287 10749 19366 25199 38689
1562470,13911 26165
2112997,5876 6532 10761 20382 21137 21903 22825 24373 27913 28699 39180 40310 40396 43961 44008 44560 45066 46229 49683
195391,2966 9703 25466 46107
1341341,3298 14199 19348 28682
2845015,13806 16486
226060,38192 47888
2912223,7217 22883 38453
3039167,3957 6948 11512 17794 21137 21903 21938 24852 24964 25010 26209 26369 27750 27966 30489 33731 45842 47333 47626 49005
649842,4472 22640
1378790,13176
46867,277 17616 30285
3186880,1467 4229 6131 38400 40619 43772 46941
300647,18811 27179 33894 46677
675081,3265 9839 12341 13176 30720 43352 46061
939881,8048 18067 21153 25133
2359683,11512 17803 21903 24852 35503 47912 49235
221688,27845
2720443,5258
1495190,5450 7241 17333 44632 49318
89687,9839 13176 19048 20114 21903 22825 22935 24964 29447 31273 31717 34126 35951 39928 43394 46667 47209 47601
706202,21903 39001
1336066,8518 9808 17794 21137 21903 21938 23734 25931 40708 44683 47626
261539,12761 13283 19766 23291 24852 28003 40711 45066
1263286,8571 16797 21292 26604 38928 39275 43352
931236,5077 9225 21137 28427 32784 39275 41950
391110,19977 28688 29091 40454 40581
1335356,49610
1534637,11710 13176 13196 15290 16797 21137 25133 27966 31440 37646 37947 38108 39349 39928 41983 45504 49235
1607265,9411 24852
2793401,5031 19348 32478
2338591,3896 5114 13166 13176 19816 21137 21903 22035 24838 29447 30233 30489 31343 37646 39055 39561 40604 40706 42265 47209
2646402,34 260 1774 4799 5134 7067 8717 13447 13885 16185 16262 17949 18027 19057 21137 21903 24654 24852 24964 29370 30327 36011 37464 39180 40706 43961 45633 47526 47766
3092363,116 8571 47402
2518700,2979 6948 13176 15950 16185 17789 20995 21137 30489 43621 47766
1899168,5380 21560 21903 21938 26209 28842 29189 41950 46979 47209
1526402,4472 5449 5612 5876 13176 23543 27093 34429 35306 45007 45303 47766
3231650,5314 22367 33827 47977
562634,228 7963 8277 8424 10749 13176 13635 15290 19049 20015 21903 22935 24086 24759 27104 27156 28289 30391 33055 35585 35951 37646 37691 38293 40396 44845 47209 48679
3241985,7350 16290 18695 20693 23734 24385 24852 27744 30795 35939 36772 39108 49609
1804756,5547 13176 13535 21137 21616 22035 26848 27344 35221 44275
66273,3298 4920 12341 13176 21137
3119679,13176 22935 30668 47209
726695,6450
1341408,4591 10036 14211 17261 20161 22025 32650 33090 34134 35914 42557 43195 47144 49520
3303978,6347 13176 21137 21903 24852 47766
3157146,3952 5077 5450 6615 19678 24160 24852 27845 27966 30949 32263 32655 36695 37646 38689 41588 41950 42828 45007
79669,5640 21938 26209 31717 33754 34969 35939
1197185,1819 13176 17027 24838 27344 27521 28204 30391 37029
988464,5206 5818 8277 9703 9825 12442 14992 19261 21137 21903 24852 26209 31506 33787 34358 36994 38777 38890 39162 40571 47209
1573794,176 695 11463 14897 14917 16185 24184 26209 28856 31158 43063 44384 47626 47766 49683
1836003,17341
410955,3126 21131 25706 27007 27360 28993 32888 34386 35458 37611 38228 39581 43209 43772 45453 47611
1854128,1236 15999 24269 26165 32331 33452 42697 42731
2726055,1940 20995 27966 28879 40545 40706 42450 42768 43352 47766
1231949,47626
1348488,13176 17426 20463 21927 24852 26165 36107 36210 42518 49198
209329,11512 13176 16303 16965 17183 21137 30492 34993 42741 44008 49247
1105921,4799 6173 8277 13176 14904 22035 22220 24288 27966 34262 35547 35989 38473 42828 45763 47626 47766
3370772,20906 29929 31693
2481537,9076 13176 30170 38374 39408 40310 46654 47766
3077528,7877 8859 10108 27020 39247 41787
502838,13176 16083 21137 27845 37646 42265 47626
2623966,1702 21137 26604 27104 27966 28204 36144 42813 43295 44717 45007
1922423,13176 17794 22115 27730 28465
2407887,45154
2942929,4932 19348 40002
342846,18514 24852 37646
1467477,16349 20144 20842 24852 46979
976567,9839 13829 21616 39877 40706 43295 45007 47626 47766 47900 49683
1857620,4799 21137 38164 38689
2774378,13237 47144
938841,1356 3020 8186 10036 12341 13176 21137 22035 24846 26315 26410 27744 27750 27845 27966 36340 39696 39947 42085 42345 42615 44632 45603 47049 49273
428054,8193 12916 12987 16848 17794 18818 19906 20479 20734 24184 24838 24852 28204 33106 34969 35223 38739 45116 46347 49683
2064037,1194 19173 20082 47868
362822,812 1364 1368 4470 5068 5210 6318 6352 7419 19097 19348 20659 22938 23288 23904 24748 26604 26798 27191 27238 27313 28157 28634 31343 31433 39922 43352 44177 46831 49683
465783,4799 8277 8518 13176 13380 17794 22935 24838 24964 26369 27247 31717 34126 36389 38383 41363 42445 47209
2101167,4493 16797 17316 27086 33198 44375
3089508,11168 13176 14996
498127,13176 16415 18594 35425 41488 47766
3308057,4957 8174 9387 14633 19348 22035 22124 24852 27090 27845 30975 37646 40571 49235
1093284,21903 28934 41950 49683
2654500,10492 18370 20899 24184 43643
2822657,4210 28071
148150,5535 13166 13176 19057 19678 22935 29487
438541,8859 14553 21019 24852 27086 33351 33671 43631 45118 46510
1715343,4799 21616 21903 24852 26209 28985 30420 40545 41658 47766
119526,35199
1733681,4065 7156 21405 21903 46820
1445389,1516 2086 3962 5450 9438 13176 19057 20842 21137 24838 24852 27845 31717 33089 39877 40706 43086 46667 46709
2469174,4149 39877 45009
3217011,6184 9076 13176 16797
759270,5025 5450 11140 20114 23734 24852 26209 41787 43726 45763 47209
3000745,809 2314 31040
1702016,26165 36287
12323,21137 21903 24852 38689
769900,5450 6948 9337 13176 26369 27845 28985 31927 42265 42719 45007 46667
1810018,12341 13176 15541 21292 30827
1424902,11471 15485 17754 18339 20842 27429 42495 45687 48096
322412,2770 2966 5212 8309 16797 18656 18883 28842 45066 45970
3300456,14992 21903 24852 25890 43014
2069417,22031 26209 41149
235891,4799 13176 21405 24964 29742 38689 44632 49520
2628488,116 12427 45051 49235
1816753,8571 21386 33198 42791
255055,8057 16797 38768
1908872,3957 8174 13128 18027 21903 33303 37067 37687 38739
1765472,14955
956645,7325 11520 13176 17948 19311 20186 21137 21405 22935 22963 24852 24964 27521 27695 27966 34126 34243 43154 43295 46667 46979 46990 48679
3189541,3240 6669 10199 18691 24195 45282
580854,5077 33056 36633
1341285,196 17902 37687 39534
1896144,14084 21903 26209 41618
3170276,35535 45007 47766
682031,3358 30151 36115 47141 48800
1415770,24852 34050
1537855,615 3330 3599 6568 7503 12427 22035 25837 28066 37029 38622
87935,2338 19766 19863 20591 24852 30071 38739 42731
643549,3376 5876 17794 21405 22935 23029 26384 44548
1744378,9839 11520 13176 21903 25670 38286
1154547,6195 12743 16797 20082 20754 22220 23102 24184 24852 25493 27104 28993 29628 29735 32465 32650 35030 38608 39719 40199 43409 43961 45084 47941 49683
1783983,258 2452 2855 3819 8929 9515 11712 12020 13870 14084 14126 15398 20113 21125 22963 28476 32989 35670 38141 42450 49235
1757557,8277 12341 19057 28851 31371 34658 35221 36216 37158 39275
989286,10246 13083 17461 18926 21938 31717 33754 33787 38383 39475 40571 41963 46667 48679
1157740,941 8096 9007 10673 17631 24535 24852 31125 36086 38241 47626 47766 47877 48099 49198 49683
1234536,8571 8803 40688
1009639,9076 13176 19691 21137 43352
3290563,2893 21019 26452
2757361,2078 11520 13198 18811 21267 21903 24852 28999 36918 45082 48679
2551174,3957 21709 25598 31720 38563 41290
3018853,24852 27845 27966 33719 36135 36550 37687 37766 45013 45123
3410657,1408 13848 19873 20842 24390 47626 47766
2247990,11520
2749693,651 1215 4799 6046 6361 6705 10603 12499 13176 17600 18159 18370 21903 24482 24561 24964 27845 31433 32579 35195 37119 40541 45246 47209
3185399,6218 6481 13203 14957 19057 19678 19867 20114 22825 22963 25152 26209 37508 38383 46906
3270016,8174 13176
279786,24852 31727 45106
2547521,17858 24983 27796 34678 42240
1613845,5014 10912 13423 14005 14886 21860 24852 25544 26497 26797 29553 38689 43154 45217 49683
1413476,24852 30489 40706 44632
738829,169 6137 11507 13974 18767 23236 28199 29433 37229 40939 43460 46284 48645
3356142,15613 19816 21709 24973 40910 41165
902746,1940 5699 23288 24341 24838 25513 42450
333778,141 432 3376 5876 13176 19660 27156 33120 35336 41844 45007 48679 49075
2554357,13176 34197 39928 45007
2998514,2694 19660 29820
3306983,9018 12069 17600 27402 27966 49517
3226509,17352 28597
609594,4045 6328 8277 10331 11629 37538 38308 45007 47492
1016186,2043 8424 16797 21267 21903 22935 24852 26894 27845 33454 41950 44008 45681 46979 48559 48745
431646,12606 24838 34050 37646 42400
298697,45 588 6348 6740 8138 13176 21137 21376 22025 23339 31683 33129 37213 38544 42424 44514 44843 46584
1975008,581 4889 14005 16185
1423988,5474 5491 14605 21903 22035 22124 22298 30192 33384 37003 44632 45364 45504
549221,1463 5393 7350 10070 13176 14399 16797 18523 22935 27086 40706 45007 45066 48086
948026,17600 18792 18987 30391 42460 47683
1593451,130 3298 13176 13575 22802 27038 35561 38928 39001 41276 43154 49235
1110516,13176 27966 39877 40198 46886
2651930,4605 5450 21137 21903 24852 24964 26209 26604 27104 28842 28999 45066 47626 47900
681659,8048 13176 16283 21903 32079 38928
3042990,6187 6340 9016 12564 15221 27742 28083 35042 37449 43867 44632 46522 47226
2955768,15015
755821,3339 5077 8518 17794 21709 24184 27730 29662 44359
1273012,6128 7781 9762 14645 15297 16519 17616 21137 24852 29487 33950 40332 41290 46979
2097473,14947
901432,25513 30391 37489
1269689,3042 3585 12099 25824 26209 30489 32578 32734 33731 35530 38313 47209 49683
2434268,13176
3090802,4289 5941 19605 24333 29830 33589 35221 41722 47209
921068,2732 7893 24429 28993 29374 40268 40926 44938 47626
2505092,2344 5876 6774 13176 16768 25837 27845 32740 33000 36389 37646 38164 40706 43154 43961 44008 44268 45007 45123 46226 47209
1861616,9018 23909 24852 49683
107436,11481 13176 20015 24852 42637 45007
2014601,25705 47766
1126292,21195
972972,13176 21903 37646 38205 47759
2004318,13176 22754 24852 31263 33664 35762 43632 45389
1458488,2708 17600 20463 20802 24235 43799 46654 47516 48004
1821149,21573 43352
1627628,33352 37687
2203373,6182 6873 8518 10315 13176 13251 15649 20063 21903 23165 27966 36735 40706 47626 47766
757494,2390 3434 5077 5782 6318 7788 19496 22882 25469 35147 43295 46341 46435 46979 47525
448312,1511 5077 5750 10749 13176 14084 14486 19057 20082 21137 21506 21903 22935 24214 26790 28930 31555 33845 38985 40310 40706 42265 42533 43295 47209
